Geneid	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP3954_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP4733_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0148_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0596_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0932_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP1206_marked_duplicates.bam
ENSG00000264574.1	0	0	0	0	0	0
ENSG00000165312.6	327	86	278	146	219	106
ENSG00000120549.17	1393	556	1315	816	622	379
ENSG00000223928.1	1	1	0	0	0	0
ENSG00000277563.1	0	0	0	0	0	0
ENSG00000207930.1	0	0	0	0	0	0
ENSG00000279029.1	16	30	17	28	19	2
ENSG00000107863.17	1918	1260	2269	1139	1303	1001
ENSG00000199535.1	0	0	0	0	0	0
ENSG00000285750.1	1	0	0	0	0	0
ENSG00000099256.18	16	9	85	10	6	7
ENSG00000228667.1	0	0	0	0	0	0
ENSG00000240294.2	0	0	0	0	0	0
ENSG00000285859.1	0	0	0	0	0	0
ENSG00000273107.1	0	0	0	0	0	0
ENSG00000151023.16	11	4	0	6	0	0
ENSG00000185875.12	50	17	115	42	23	19
ENSG00000231422.2	0	0	0	0	0	0
ENSG00000233642.1	0	1	0	0	0	0
ENSG00000151025.10	66	66	33	69	64	72
ENSG00000274242.1	0	0	0	0	0	0
ENSG00000222543.1	0	0	0	0	0	0
ENSG00000227465.1	0	0	0	0	0	0
ENSG00000280809.3	0	0	0	0	0	0
ENSG00000271563.1	0	0	2	0	0	0
ENSG00000223019.1	0	0	0	0	0	0
ENSG00000251711.1	0	0	0	0	0	0
ENSG00000226304.1	0	0	0	0	0	0
ENSG00000095777.15	1	1	0	0	0	0
ENSG00000136750.12	0	0	0	0	0	0
ENSG00000284951.1	0	0	0	0	0	0
ENSG00000077420.15	213	43	111	158	53	19
ENSG00000199733.1	0	0	0	0	0	0
ENSG00000236894.3	1	0	0	0	0	0
ENSG00000233261.3	0	0	0	0	0	0
ENSG00000234296.1	0	0	0	0	0	0
ENSG00000231976.8	0	0	0	0	0	0
ENSG00000227932.2	0	0	0	0	0	0
ENSG00000279212.1	0	0	0	0	0	0
ENSG00000148459.15	40	14	74	25	16	17
ENSG00000234788.1	0	1	1	0	0	1
ENSG00000235843.1	0	0	0	0	0	0
ENSG00000136754.17	1125	375	1132	558	392	462
ENSG00000223027.1	1	0	0	0	0	1
ENSG00000206605.1	0	0	0	0	0	0
ENSG00000283709.1	1	0	0	0	0	0
ENSG00000107890.16	296	149	387	139	100	115
ENSG00000199855.1	0	0	0	0	0	0
ENSG00000136758.18	2120	1096	3899	1206	1158	1198
ENSG00000120539.14	310	132	489	157	143	157
ENSG00000252639.1	0	0	0	0	0	0
ENSG00000107897.18	528	234	652	205	235	246
ENSG00000251839.1	0	0	0	0	0	0
ENSG00000262412.1	0	0	0	0	0	0
ENSG00000230445.4	10	2	5	8	5	2
ENSG00000238021.6	0	0	0	0	0	0
ENSG00000278830.1	0	0	0	0	0	0
ENSG00000200369.1	0	0	0	0	0	0
ENSG00000215409.4	0	0	0	0	0	0
ENSG00000207135.1	0	0	0	0	0	0
ENSG00000260151.1	0	0	0	0	0	0
ENSG00000213770.3	0	0	0	0	0	0
ENSG00000237956.1	0	0	0	0	0	0
ENSG00000182077.11	0	0	0	0	0	0
ENSG00000099246.16	1355	728	1650	532	694	722
ENSG00000285737.1	44	13	2	1	15	9
ENSG00000150051.13	6	1	0	1	3	0
ENSG00000230500.1	0	0	0	0	0	1
ENSG00000251810.1	0	0	0	0	0	0
ENSG00000169126.15	0	1	2	0	0	0
ENSG00000226016.1	0	0	0	0	0	0
ENSG00000233472.1	0	0	0	0	0	0
ENSG00000226395.1	0	0	0	0	0	0
ENSG00000150054.18	446	448	1691	376	344	306
ENSG00000275036.1	0	0	0	0	0	0
ENSG00000282996.1	1	1	3	0	0	0
ENSG00000237746.1	0	0	0	0	0	0
ENSG00000222666.2	0	0	0	0	0	0
ENSG00000237128.1	0	0	0	0	0	0
ENSG00000224439.2	0	0	0	0	0	0
ENSG00000222705.1	0	0	0	0	0	0
ENSG00000254635.5	180	104	187	71	66	54
ENSG00000095787.21	2933	2165	2575	1110	1960	1597
ENSG00000252401.1	0	0	0	0	0	0
ENSG00000231911.1	0	0	0	0	0	0
ENSG00000207483.1	0	0	0	0	0	0
ENSG00000095739.10	189	72	922	380	94	136
ENSG00000232624.7	0	0	0	0	0	0
ENSG00000236716.1	0	0	0	0	0	0
ENSG00000201001.1	0	0	0	0	0	0
ENSG00000235824.4	0	0	0	0	0	0
ENSG00000271220.2	0	0	0	0	0	0
ENSG00000199402.1	0	0	0	0	0	0
ENSG00000229605.5	0	0	0	0	0	0
ENSG00000120563.9	0	0	0	0	0	0
ENSG00000224597.10	278	87	282	141	115	118
ENSG00000274985.1	0	0	0	0	0	0
ENSG00000197321.14	964	275	805	458	289	270
ENSG00000207612.1	0	0	0	0	0	0
ENSG00000212411.1	0	0	0	0	0	0
ENSG00000216035.1	0	0	0	0	0	0
ENSG00000225976.5	0	0	0	1	0	0
ENSG00000222092.1	0	0	0	0	0	0
ENSG00000237936.1	0	0	0	0	0	0
ENSG00000165757.8	3933	1684	1513	2613	1848	1430
ENSG00000200887.1	0	0	1	0	0	0
ENSG00000230125.1	0	0	0	0	0	0
ENSG00000259994.1	13	8	9	0	7	10
ENSG00000107951.14	314	115	535	204	98	140
ENSG00000285824.1	0	0	0	0	0	0
ENSG00000250833.1	0	0	0	0	0	0
ENSG00000241621.1	0	0	0	0	0	0
ENSG00000239625.3	0	0	0	0	0	0
ENSG00000284277.1	0	0	0	0	0	0
ENSG00000214434.2	1	0	0	0	0	0
ENSG00000235679.1	0	0	0	0	0	0
ENSG00000224473.1	5	1	0	0	1	1
ENSG00000107968.9	1121	479	734	459	734	428
ENSG00000213778.2	0	0	0	0	0	0
ENSG00000228800.1	0	1	0	0	0	1
ENSG00000239744.3	0	0	0	0	0	0
ENSG00000230298.1	0	0	0	0	0	0
ENSG00000285630.1	8	1	6	2	4	3
ENSG00000151033.9	0	0	0	0	0	0
ENSG00000234814.8	12	3	14	3	3	3
ENSG00000230720.1	0	0	0	0	0	0
ENSG00000183621.15	141	56	133	71	57	46
ENSG00000272914.1	2	1	2	0	0	2
ENSG00000237135.1	5	5	2	1	2	2
ENSG00000272381.1	0	0	0	0	0	0
ENSG00000237036.4	32	9	8	13	13	4
ENSG00000252479.1	0	0	0	0	0	0
ENSG00000148516.21	1248	327	219	616	298	300
ENSG00000230397.1	0	0	0	0	0	0
ENSG00000285781.1	3	0	3	0	0	1
ENSG00000223834.3	0	0	0	0	0	0
ENSG00000231855.1	0	0	0	0	0	0
ENSG00000237797.1	1	0	0	0	0	0
ENSG00000222412.1	0	0	0	0	0	0
ENSG00000165322.17	1037	523	894	625	493	437
ENSG00000231148.1	1	0	0	0	1	0
ENSG00000230240.1	0	0	0	0	0	0
ENSG00000239731.3	0	0	1	0	0	0
ENSG00000170759.10	4923	2983	7543	1865	2909	3182
ENSG00000206660.1	0	0	0	0	0	0
ENSG00000234335.1	0	0	0	0	1	0
ENSG00000235113.1	0	0	0	0	0	0
ENSG00000234811.1	0	0	0	0	0	0
ENSG00000252482.1	0	0	0	0	0	0
ENSG00000217094.2	0	0	1	0	0	0
ENSG00000233190.1	0	0	0	0	0	0
ENSG00000227253.3	4	3	3	2	0	2
ENSG00000120616.15	797	417	563	259	443	308
ENSG00000226842.1	0	0	0	0	1	0
ENSG00000233825.1	0	0	0	0	0	0
ENSG00000229327.1	0	0	1	0	0	0
ENSG00000200484.1	0	0	0	0	0	0
ENSG00000216937.13	85	49	74	87	28	28
ENSG00000231245.2	1	0	0	0	0	0
ENSG00000273038.2	21	4	11	12	7	3
ENSG00000150093.18	7575	3081	8707	6504	3118	3856
ENSG00000228816.1	3	3	0	2	2	2
ENSG00000229656.6	0	0	0	0	0	0
ENSG00000234163.1	0	0	0	0	0	0
ENSG00000265319.2	0	0	0	0	0	0
ENSG00000229878.1	0	0	0	0	0	0
ENSG00000235962.5	0	0	0	0	0	0
ENSG00000233387.1	0	0	0	0	0	0
ENSG00000099250.17	4100	1507	2857	3827	1941	2090
ENSG00000238258.1	7	1	5	5	6	6
ENSG00000244356.3	2	0	3	1	1	1
ENSG00000273012.1	0	0	0	0	0	0
ENSG00000226412.1	0	0	0	0	0	0
ENSG00000203565.2	0	0	0	0	0	0
ENSG00000261683.1	0	0	0	0	0	0
ENSG00000226407.1	0	0	0	0	0	0
ENSG00000223470.3	0	0	0	0	0	0
ENSG00000148498.15	1081	486	1414	587	547	506
ENSG00000199200.2	0	0	0	0	0	0
ENSG00000234167.1	0	0	1	0	1	0
ENSG00000229235.1	4	4	1	2	1	1
ENSG00000215184.2	15	6	1	2	2	1
ENSG00000226386.1	1	0	0	2	2	1
ENSG00000232525.1	0	0	0	0	0	0
ENSG00000223047.1	0	0	0	0	0	0
ENSG00000222909.1	0	0	0	0	0	0
ENSG00000213724.4	0	0	0	0	0	0
ENSG00000283000.1	4	3	12	0	0	3
ENSG00000108094.14	584	465	1563	303	480	565
ENSG00000266228.1	0	0	0	0	0	0
ENSG00000230534.6	0	0	1	1	0	0
ENSG00000095794.19	691	266	851	406	310	357
ENSG00000253054.1	0	0	0	0	0	0
ENSG00000233343.1	5	2	2	1	3	1
ENSG00000269952.1	1	4	4	1	2	1
ENSG00000233200.1	0	0	0	0	0	0
ENSG00000253070.1	0	0	0	0	0	0
ENSG00000108100.17	1249	419	1089	822	684	611
ENSG00000200097.1	0	0	0	0	0	0
ENSG00000271335.5	33	7	13	8	9	5
ENSG00000273312.2	1	0	0	0	0	0
ENSG00000177291.3	0	1	0	0	1	0
ENSG00000177283.7	27	4	19	11	8	6
ENSG00000284265.1	0	0	0	0	0	0
ENSG00000226646.1	0	0	0	0	0	0
ENSG00000280719.1	0	1	0	0	0	0
ENSG00000227313.1	0	0	0	0	0	0
ENSG00000227475.1	0	0	0	0	0	0
ENSG00000236626.1	0	0	0	0	0	0
ENSG00000228694.1	0	0	0	0	0	0
ENSG00000237002.6	0	0	0	0	0	0
ENSG00000274458.1	0	0	0	0	0	0
ENSG00000229644.6	2	1	3	0	0	5
ENSG00000207271.1	0	0	0	0	0	0
ENSG00000238176.1	0	0	0	0	0	0
ENSG00000233533.1	0	0	0	0	0	0
ENSG00000225355.1	0	0	0	0	0	0
ENSG00000148513.17	1	5	14	2	1	7
ENSG00000206796.1	0	0	0	0	0	0
ENSG00000234918.1	0	0	0	0	0	0
ENSG00000235687.9	0	0	0	0	0	0
ENSG00000244402.3	0	0	1	0	0	0
ENSG00000252621.1	0	0	0	0	0	0
ENSG00000237970.1	0	0	1	0	0	0
ENSG00000236313.1	1	0	0	0	0	0
ENSG00000224920.1	0	0	0	0	0	0
ENSG00000225276.1	0	0	0	0	0	0
ENSG00000256892.2	0	0	0	0	0	0
ENSG00000226578.1	1	1	0	0	0	1
ENSG00000198105.13	268	108	184	158	72	64
ENSG00000260137.1	1	1	0	0	0	0
ENSG00000225192.1	3	5	1	2	1	0
ENSG00000228828.1	16	9	3	2	5	0
ENSG00000236514.1	3	0	5	1	0	0
ENSG00000151963.4	0	0	0	0	0	0
ENSG00000235197.1	0	0	0	0	0	0
ENSG00000175395.15	225	56	102	104	68	41
ENSG00000226447.1	0	0	0	0	0	0
ENSG00000206840.1	0	0	0	0	0	0
ENSG00000189180.15	1068	626	1127	567	443	432
ENSG00000252132.1	0	0	0	0	0	0
ENSG00000275675.1	0	0	0	0	0	0
ENSG00000226086.5	0	0	0	0	0	0
ENSG00000235964.1	0	0	0	0	0	0
ENSG00000075407.18	468	232	262	257	154	131
ENSG00000283930.1	2	1	3	4	1	0
ENSG00000272983.1	7	8	9	4	6	0
ENSG00000225965.1	0	0	0	0	0	0
ENSG00000224761.4	1	0	0	0	0	0
ENSG00000226113.1	0	0	0	0	0	0
ENSG00000234941.1	0	0	0	0	0	0
ENSG00000099251.14	4	1	4	0	4	0
ENSG00000120555.13	1	0	0	0	0	0
ENSG00000276805.2	24	12	12	11	14	4
ENSG00000222314.1	0	0	0	0	0	0
ENSG00000228882.1	0	0	0	0	0	0
ENSG00000203496.9	0	0	0	0	0	0
ENSG00000215151.4	0	0	0	0	0	0
ENSG00000277133.1	0	0	0	0	0	0
ENSG00000225638.1	0	0	0	0	0	0
ENSG00000233867.2	0	0	0	0	0	0
ENSG00000227264.3	0	0	0	0	0	0
ENSG00000234541.2	0	0	0	0	0	0
ENSG00000227679.1	0	0	0	0	0	0
ENSG00000233832.1	0	0	0	0	0	0
ENSG00000229485.1	0	0	0	0	0	0
ENSG00000237592.2	0	0	0	0	0	0
ENSG00000271650.1	0	0	0	0	0	0
ENSG00000274167.4	0	0	0	0	0	0
ENSG00000228755.1	0	0	0	0	0	0
ENSG00000215146.5	40	28	89	19	25	7
ENSG00000182632.15	5	2	2	2	1	1
ENSG00000279239.1	0	0	0	0	0	0
ENSG00000185904.11	8	7	34	25	10	3
ENSG00000234420.7	241	131	133	89	83	45
ENSG00000270762.1	0	0	0	0	0	0
ENSG00000233837.1	1	0	1	0	0	1
ENSG00000196693.14	691	406	808	279	302	270
ENSG00000277479.1	1	0	0	0	0	0
ENSG00000272319.2	1	0	0	0	0	0
ENSG00000272387.2	0	0	0	0	0	0
ENSG00000251783.1	0	0	0	0	0	0
ENSG00000285884.1	5	0	6	0	2	1
ENSG00000232109.1	0	1	1	0	0	0
ENSG00000233515.1	0	0	0	0	0	0
ENSG00000231009.1	0	0	0	0	0	0
ENSG00000234864.1	0	0	0	0	0	0
ENSG00000230425.1	0	0	0	0	0	0
ENSG00000270552.1	0	0	0	0	0	0
ENSG00000259869.2	1	2	0	0	0	0
ENSG00000165733.7	638	280	922	366	322	314
ENSG00000252416.1	0	0	0	0	0	0
ENSG00000234944.1	0	2	1	1	0	0
ENSG00000229630.1	0	0	0	0	0	0
ENSG00000263795.1	0	0	0	0	0	0
ENSG00000165731.18	9	5	9	2	5	0
ENSG00000273008.1	0	0	2	1	0	1
ENSG00000169826.7	351	143	179	204	122	68
ENSG00000198915.11	26	8	75	8	6	11
ENSG00000224265.1	0	0	0	0	0	0
ENSG00000285712.1	0	0	0	0	0	0
ENSG00000221468.1	0	0	0	0	0	0
ENSG00000150201.14	0	0	1	0	0	0
ENSG00000169813.16	2133	918	3353	1390	852	1020
ENSG00000221400.2	0	0	0	0	0	0
ENSG00000230555.2	4	0	7	2	3	0
ENSG00000243660.9	42	18	26	16	14	12
ENSG00000252532.1	0	0	0	0	0	0
ENSG00000236114.1	0	0	0	0	0	0
ENSG00000196793.13	14	6	18	8	4	4
ENSG00000232004.1	1	0	0	0	0	0
ENSG00000198298.12	16	2	16	9	3	5
ENSG00000223910.1	0	0	0	0	0	0
ENSG00000237389.1	0	0	0	0	0	0
ENSG00000238263.1	0	0	0	0	0	0
ENSG00000169740.13	122	22	123	85	22	33
ENSG00000226245.1	1	0	1	0	0	1
ENSG00000230565.1	1	2	2	2	0	0
ENSG00000228426.1	0	0	0	0	0	0
ENSG00000271173.1	0	0	0	0	0	0
ENSG00000224162.1	0	0	0	0	0	0
ENSG00000223746.1	0	0	0	0	0	0
ENSG00000234973.5	0	0	0	0	0	0
ENSG00000226790.3	0	0	0	0	0	0
ENSG00000226808.2	1	1	0	4	1	0
ENSG00000236769.2	0	0	0	0	0	0
ENSG00000227029.1	0	0	0	0	0	0
ENSG00000233395.1	0	1	0	0	0	0
ENSG00000237590.1	0	0	0	0	0	0
ENSG00000229116.2	0	0	0	0	0	0
ENSG00000277288.4	0	0	0	0	0	0
ENSG00000107562.16	228	26	37	119	50	31
ENSG00000214089.3	0	0	0	0	0	0
ENSG00000270767.1	0	0	0	0	0	0
ENSG00000234580.1	0	0	0	0	0	0
ENSG00000227395.1	0	0	0	0	0	0
ENSG00000224812.2	6	1	1	1	0	0
ENSG00000234504.2	3	1	0	0	0	0
ENSG00000187783.11	2	2	1	0	1	1
ENSG00000223462.2	0	0	0	0	0	0
ENSG00000273363.1	2	1	1	0	1	2
ENSG00000107551.20	749	74	453	434	173	179
ENSG00000165507.8	3426	782	4373	800	1096	1693
ENSG00000165511.6	161	70	129	53	47	32
ENSG00000165512.4	338	91	332	160	82	87
ENSG00000226937.9	1	1	2	0	0	1
ENSG00000277757.4	0	0	0	0	0	0
ENSG00000270258.1	0	0	0	0	0	0
ENSG00000228462.1	0	0	0	0	0	0
ENSG00000232554.8	0	0	0	0	0	0
ENSG00000235690.2	0	1	0	0	0	0
ENSG00000243349.2	1	0	1	0	1	0
ENSG00000236442.1	0	0	0	0	0	0
ENSG00000230501.1	0	0	0	0	0	0
ENSG00000263476.1	0	0	0	0	0	0
ENSG00000227683.1	0	0	0	0	0	0
ENSG00000275312.1	0	0	0	0	0	0
ENSG00000278531.1	0	0	0	0	0	0
ENSG00000207071.1	0	0	0	0	0	0
ENSG00000234993.1	0	0	0	0	0	0
ENSG00000224402.2	0	0	0	0	0	0
ENSG00000256574.7	0	0	0	0	0	0
ENSG00000012779.10	414	75	275	160	112	125
ENSG00000231964.1	0	0	0	0	0	0
ENSG00000165406.15	172	27	81	100	59	48
ENSG00000172671.19	87	19	57	61	18	36
ENSG00000230869.1	1	1	1	0	0	1
ENSG00000237840.6	1	1	3	1	1	2
ENSG00000228702.1	0	0	0	1	0	0
ENSG00000172661.18	561	209	555	225	162	209
ENSG00000270434.1	0	0	0	0	0	0
ENSG00000231122.5	0	0	0	0	0	0
ENSG00000188234.13	28	13	12	10	8	3
ENSG00000239883.8	97	48	60	56	44	32
ENSG00000239152.1	0	0	0	0	0	0
ENSG00000264217.2	1	0	0	1	0	0
ENSG00000265354.3	306	154	872	206	131	195
ENSG00000265733.1	1	0	0	0	0	0
ENSG00000266412.5	6917	2373	9698	4987	3348	3042
ENSG00000263639.5	1	0	3	0	0	0
ENSG00000280012.2	0	0	0	0	0	0
ENSG00000264204.2	3	3	7	6	4	0
ENSG00000263482.3	1	0	1	0	0	0
ENSG00000274209.4	1	0	2	0	0	0
ENSG00000279058.2	4	0	2	0	1	1
ENSG00000273225.4	0	0	1	0	0	0
ENSG00000279458.2	0	0	0	1	0	0
ENSG00000264230.8	112	36	191	121	41	37
ENSG00000285402.1	1	0	1	0	1	0
ENSG00000285294.1	7	1	4	5	4	3
ENSG00000213412.3	1	2	0	0	0	0
ENSG00000204174.7	0	0	1	0	0	0
ENSG00000204175.5	0	1	1	1	1	0
ENSG00000204176.13	14	8	6	17	6	4
ENSG00000231187.2	3	4	7	3	0	2
ENSG00000229227.8	0	0	0	1	1	0
ENSG00000165874.13	0	0	0	0	0	0
ENSG00000272430.1	1	0	0	0	0	1
ENSG00000229927.2	0	0	0	0	0	0
ENSG00000274186.1	0	0	0	0	0	0
ENSG00000285662.1	0	0	0	0	0	0
ENSG00000280913.2	0	0	0	0	0	0
ENSG00000265366.6	0	0	0	1	0	0
ENSG00000215097.3	0	1	0	0	0	0
ENSG00000204177.10	26	12	36	29	2	8
ENSG00000238405.1	0	0	0	0	0	0
ENSG00000243289.1	0	0	0	0	1	0
ENSG00000150175.13	0	0	0	1	0	0
ENSG00000204179.10	1	1	14	1	0	0
ENSG00000266524.2	1	1	9	0	0	0
ENSG00000263761.2	1	0	1	1	0	0
ENSG00000265203.1	2	0	5	2	1	1
ENSG00000265763.3	87	18	76	62	29	30
ENSG00000265190.6	286	100	183	160	83	151
ENSG00000270369.1	0	0	0	0	0	0
ENSG00000189090.7	0	0	0	0	0	0
ENSG00000224919.1	0	0	0	0	0	0
ENSG00000204172.12	31	3	11	11	9	7
ENSG00000254929.6	3	1	5	2	1	4
ENSG00000252877.1	0	0	0	0	0	0
ENSG00000251079.6	5	1	1	0	3	2
ENSG00000265630.2	0	0	0	0	0	0
ENSG00000215065.3	0	1	0	0	0	0
ENSG00000266217.2	0	0	0	0	0	0
ENSG00000264404.2	0	0	0	0	0	0
ENSG00000189014.7	0	0	0	0	0	0
ENSG00000276544.1	0	0	0	0	0	0
ENSG00000226964.1	0	0	0	0	0	0
ENSG00000277758.4	9	3	6	14	6	2
ENSG00000276850.4	29	28	39	40	17	17
ENSG00000264717.5	0	0	0	1	0	0
ENSG00000273760.1	15	4	10	6	6	2
ENSG00000276430.2	0	0	0	0	0	0
ENSG00000265018.6	0	0	6	1	0	0
ENSG00000252149.1	0	0	0	0	0	0
ENSG00000270025.2	0	0	1	0	0	0
ENSG00000278561.1	0	0	0	0	0	0
ENSG00000170324.20	0	0	3	1	2	2
ENSG00000285786.1	1	0	0	0	0	0
ENSG00000225482.1	0	0	0	0	0	0
ENSG00000107643.16	531	279	580	238	123	280
ENSG00000279822.1	0	0	2	0	0	0
ENSG00000128805.14	26	9	32	14	4	4
ENSG00000248682.1	0	0	0	0	0	0
ENSG00000231906.1	0	0	0	0	0	0
ENSG00000251413.1	0	0	0	0	0	0
ENSG00000236800.1	0	0	0	0	0	0
ENSG00000128815.19	168	25	121	189	46	41
ENSG00000228754.1	0	0	0	0	0	0
ENSG00000228403.1	0	0	0	0	0	0
ENSG00000241577.1	0	0	0	0	0	0
ENSG00000165383.11	0	1	1	0	1	0
ENSG00000233665.8	1	1	0	0	0	0
ENSG00000226576.1	0	0	1	0	0	0
ENSG00000264800.1	0	0	0	0	0	0
ENSG00000165633.12	250	96	219	247	116	126
ENSG00000234736.5	0	0	0	0	0	0
ENSG00000172538.6	0	1	0	0	0	0
ENSG00000204161.13	95	5	182	87	21	41
ENSG00000236208.1	0	0	0	1	0	0
ENSG00000177354.11	0	2	0	0	0	0
ENSG00000165606.8	0	1	0	0	0	0
ENSG00000235939.1	0	0	2	0	0	0
ENSG00000225830.12	518	255	569	195	228	276
ENSG00000271237.1	0	0	0	0	0	0
ENSG00000070748.18	11	7	221	25	7	3
ENSG00000187714.6	3	0	74	4	1	1
ENSG00000178645.12	0	1	1	0	1	0
ENSG00000197444.9	0	0	4	0	0	0
ENSG00000226389.3	0	0	0	0	0	0
ENSG00000229870.1	0	0	0	0	0	0
ENSG00000227345.8	459	209	698	273	243	170
ENSG00000230166.1	1	1	0	0	0	0
ENSG00000204152.10	93	51	120	26	42	57
ENSG00000223111.1	0	0	0	0	0	0
ENSG00000178440.5	5	1	3	0	4	0
ENSG00000222108.1	0	0	0	0	0	0
ENSG00000285803.1	7	1	0	1	4	0
ENSG00000204149.10	63	12	18	11	15	10
ENSG00000235618.8	1	0	1	0	1	1
ENSG00000226631.1	1	0	1	0	0	0
ENSG00000099290.16	523	200	629	263	211	171
ENSG00000233011.1	0	0	0	0	1	0
ENSG00000188611.14	3	0	9	0	0	1
ENSG00000225137.1	1	0	1	0	0	0
ENSG00000198964.13	1249	484	720	633	588	645
ENSG00000279863.1	31	17	19	12	23	17
ENSG00000225303.2	4	0	1	0	0	0
ENSG00000238523.1	0	0	0	0	0	0
ENSG00000226200.6	49	19	46	7	27	26
ENSG00000231588.1	0	0	0	0	0	0
ENSG00000231345.3	11	0	12	8	6	1
ENSG00000232706.3	0	0	0	0	0	0
ENSG00000226168.1	0	0	0	0	0	0
ENSG00000230011.2	1	0	0	0	0	0
ENSG00000213667.3	0	0	0	1	0	0
ENSG00000204147.10	15	5	24	9	5	5
ENSG00000148584.14	0	0	2	0	0	0
ENSG00000229711.1	0	0	0	0	0	0
ENSG00000236944.1	0	0	0	0	0	0
ENSG00000261368.1	0	0	0	0	0	0
ENSG00000185532.16	442	206	416	547	149	148
ENSG00000223502.1	0	0	0	0	0	0
ENSG00000231132.1	1	0	0	0	0	0
ENSG00000207813.1	0	0	0	0	0	0
ENSG00000235279.1	0	0	1	0	0	0
ENSG00000213659.4	1	0	5	0	0	0
ENSG00000177613.8	388	126	487	238	127	152
ENSG00000236671.8	1	0	11	1	1	0
ENSG00000107984.9	139	11	775	51	33	15
ENSG00000213657.3	0	0	0	0	0	0
ENSG00000227972.1	0	0	0	0	0	0
ENSG00000231131.7	0	0	9	0	0	0
ENSG00000165471.6	0	0	0	0	0	0
ENSG00000201196.1	0	0	0	0	0	0
ENSG00000285958.1	2	1	9	3	2	0
ENSG00000227121.1	0	0	2	0	0	0
ENSG00000231399.1	0	0	0	0	0	0
ENSG00000226296.1	0	0	0	0	0	0
ENSG00000252161.1	0	0	0	0	0	0
ENSG00000233805.1	0	0	0	0	0	0
ENSG00000150275.18	1	0	0	0	2	0
ENSG00000252252.1	0	0	0	0	0	0
ENSG00000234173.1	0	0	0	0	0	0
ENSG00000224697.1	1	0	0	0	0	0
ENSG00000221594.1	0	0	0	0	0	0
ENSG00000236958.1	0	0	0	0	0	0
ENSG00000236744.2	0	0	0	0	0	0
ENSG00000223800.1	0	0	0	0	0	0
ENSG00000228048.1	0	0	0	0	0	0
ENSG00000249860.3	0	0	0	0	0	0
ENSG00000236993.2	0	0	0	0	0	0
ENSG00000270541.1	0	0	0	0	0	0
ENSG00000122952.16	86	19	413	87	43	61
ENSG00000238707.1	0	0	0	0	0	0
ENSG00000264747.1	0	0	0	0	0	0
ENSG00000235810.1	0	0	0	0	0	0
ENSG00000223841.1	0	0	0	0	0	0
ENSG00000270192.1	0	0	0	0	0	0
ENSG00000232115.1	0	0	0	0	0	0
ENSG00000151151.5	820	260	809	313	517	177
ENSG00000180221.6	6	7	1	2	6	0
ENSG00000122873.11	127	51	378	111	45	70
ENSG00000228527.1	0	0	0	0	0	0
ENSG00000261076.1	0	0	1	0	0	0
ENSG00000072401.14	292	99	308	74	106	113
ENSG00000108064.10	597	272	919	303	225	331
ENSG00000122870.11	236	33	252	129	58	43
ENSG00000183055.5	0	1	0	1	0	0
ENSG00000252076.1	0	0	0	0	0	0
ENSG00000237949.1	0	0	0	0	0	0
ENSG00000226888.2	0	0	1	0	0	0
ENSG00000226557.1	6	4	5	0	1	7
ENSG00000165443.11	815	876	1416	44	482	983
ENSG00000148541.12	57	21	19	2	9	16
ENSG00000236556.1	1	0	0	0	0	0
ENSG00000235469.1	0	1	0	0	0	0
ENSG00000235140.2	0	0	0	0	0	0
ENSG00000165449.11	2	1	17	2	0	0
ENSG00000227877.6	0	0	0	2	2	1
ENSG00000108091.10	885	532	1172	550	516	395
ENSG00000235931.2	2	2	0	0	0	0
ENSG00000151150.21	8172	4701	6870	805	2021	4163
ENSG00000232682.2	123	34	8	2	11	7
ENSG00000202190.1	2	0	1	0	0	0
ENSG00000282121.1	3	0	0	0	0	2
ENSG00000122872.8	1	4	0	0	0	2
ENSG00000254271.1	0	2	0	0	0	0
ENSG00000170312.15	155	48	705	181	62	103
ENSG00000072422.16	4383	3923	9532	1483	3884	3203
ENSG00000223107.1	0	2	0	0	0	0
ENSG00000227244.2	0	0	1	0	0	0
ENSG00000196932.11	24	6	12	7	6	13
ENSG00000237233.2	1	0	1	0	0	0
ENSG00000183346.7	2	0	7	0	0	2
ENSG00000272592.1	0	0	0	0	0	0
ENSG00000233643.2	0	0	0	0	0	0
ENSG00000150347.15	3680	2157	3043	1219	2050	1577
ENSG00000182010.10	38	23	79	33	7	18
ENSG00000234756.1	0	0	0	0	0	0
ENSG00000240940.3	0	0	0	0	0	0
ENSG00000138311.16	3	1	3	0	1	1
ENSG00000285837.1	0	0	0	0	0	0
ENSG00000285551.1	0	0	0	0	0	0
ENSG00000238280.2	1	0	0	0	1	0
ENSG00000234489.1	0	0	0	0	0	0
ENSG00000181915.4	303	98	425	183	113	130
